order_id,basket_size,promo_flag,store_format,high_margin
154,446.64,0,B,1
155,371.64,1,D,1
156,54.6,1,C,0
157,11.4,0,C,0
158,24.49,0,B,0
159,105.76,1,B,0
160,227.55,0,C,0
161,124.97,1,B,0
162,353.94,1,B,1
163,367.56,1,B,1
164,292.55,1,D,1
165,87.07,1,D,0
166,58.93,0,B,0
167,413.71,1,D,1
168,59.71,0,B,0
169,119.41,1,D,0
170,439.4,0,D,1
171,170.84,0,D,0
172,345.83,1,D,1
173,232.54,0,C,0
174,389.25,1,D,1
175,265.24,0,B,0
176,60.07,1,A,0
177,294.13,0,C,1
178,38.1,0,A,0
179,449.19,1,B,1
180,336.16,0,B,1
181,79.6,0,B,0
182,440.34,1,B,1
183,119.2,1,D,0
184,362.08,0,A,1
185,51.55,1,B,0
186,438.37,1,D,1
187,175.76,0,C,0
188,347.02,1,B,1
189,183.67,0,D,0
190,178.96,1,D,0
191,206.56,1,A,0
192,220.34,1,C,0
193,220.23,0,A,0
194,412.05,1,C,1
195,302.87,1,B,1
196,171.17,1,C,0
197,363.3,0,A,1
198,165.51,1,C,0
199,349.0,1,D,1
200,215.8,1,C,0
201,324.14,1,A,1
202,152.76,0,C,0
203,73.23,1,C,0
204,20.77,1,A,0
205,445.12,0,B,1
206,338.01,1,C,1
207,170.65,0,A,0
208,203.73,1,D,0
209,383.87,1,A,1
210,466.11,0,A,1
211,373.71,0,B,1
212,48.01,1,B,0
213,197.98,1,A,0
214,355.5,0,B,1
215,133.37,1,B,0
216,116.25,0,B,0
217,237.9,1,A,0
218,399.29,0,A,1
219,290.1,1,A,0
220,65.72,0,A,0
221,484.16,0,A,1
222,241.93,1,D,0
223,383.07,1,B,1
224,46.88,0,D,0
225,257.75,1,C,0
226,317.94,1,D,1
227,443.62,1,D,1
228,356.11,1,A,1
229,311.09,1,D,1
230,368.42,1,B,1
231,128.17,0,C,0
232,487.13,0,D,1
233,426.66,0,A,1
234,17.89,0,C,0
235,402.58,1,C,1
236,293.19,0,C,0
237,431.46,0,C,1
238,161.73,1,D,0
239,336.54,0,D,1
240,151.52,0,B,0
241,484.51,1,A,1
242,28.69,0,B,0
243,447.07,1,D,1
244,299.44,1,C,1
245,97.45,0,C,0
246,454.66,0,A,1
247,329.0,0,D,1
248,322.73,0,A,1
249,88.98,1,B,0
250,495.01,1,B,1
251,229.7,0,A,0
252,63.45,1,C,0
253,154.96,1,D,0
254,118.98,0,D,0
255,424.44,0,A,1
256,475.58,0,C,1
257,496.38,0,C,1
258,132.12,0,B,0
259,118.58,1,B,0
260,343.11,0,B,1
261,70.63,1,C,0
262,163.61,1,C,0
263,376.56,0,A,1
264,395.75,1,A,1
265,292.14,0,C,0
266,371.51,1,C,1
267,244.84,0,B,0
268,148.37,1,D,0
269,252.19,0,A,0
270,277.53,0,C,0
271,46.08,0,C,0
272,489.31,1,C,1
273,443.67,0,C,1
274,256.85,1,D,0
275,191.59,0,B,0
276,149.17,0,D,0
277,312.28,0,A,1
278,355.4,1,A,1
279,312.22,1,C,1
280,398.85,1,B,1
281,488.24,1,C,1
282,31.2,0,B,0
283,199.46,1,A,0
284,162.89,0,D,0
285,410.85,1,A,1
286,31.48,0,C,0
287,82.4,0,D,0
288,461.77,1,A,1
289,157.45,0,C,0
290,398.01,1,C,1
291,145.65,1,D,0
292,324.0,0,C,1
293,178.67,1,A,0
294,396.24,1,D,1
295,264.02,1,B,0
296,101.01,0,A,0
297,166.3,1,C,0
298,229.65,1,D,0
299,246.98,0,B,0
300,318.33,1,D,1
301,448.54,1,B,1
302,242.49,0,A,0
303,404.96,1,C,1
304,424.2,0,C,1
305,30.22,0,D,0
306,256.61,1,C,0
307,281.2,0,B,0
308,306.95,1,C,1
309,403.18,1,D,1
310,313.22,0,A,1
311,45.55,0,C,0
312,384.04,1,D,1
313,434.54,0,D,1
314,57.69,0,A,0
315,374.82,0,B,1
316,171.7,1,C,0
317,374.45,0,B,1
318,335.09,1,B,1
319,49.45,1,A,0
320,398.5,0,D,1
321,385.71,1,D,1
322,371.98,1,B,1
323,365.02,0,D,1
324,269.52,0,C,0
325,63.57,0,B,0
326,126.24,1,B,0
327,22.25,1,D,0
328,268.93,1,A,0
329,356.62,1,C,1
330,233.26,0,C,0
331,266.57,0,D,0
332,106.38,0,D,0
333,367.84,1,C,1
334,336.45,1,B,1
335,347.09,1,B,1
336,146.96,1,A,0
337,238.79,0,D,0
338,436.54,0,C,1
339,109.03,0,A,0
340,367.78,0,C,1
341,270.93,0,C,0
342,31.44,1,A,0
343,180.88,0,B,0
344,152.4,1,D,0
345,40.28,0,B,0
346,77.69,0,A,0
347,431.28,1,B,1
348,294.49,1,B,1
349,455.67,0,B,1
350,195.55,0,C,0
351,19.42,0,D,0
352,489.35,1,C,1
353,281.05,1,A,0
354,278.22,0,A,0
355,187.54,1,C,0
356,274.3,1,C,0
357,56.55,1,C,0
358,149.5,0,B,0
359,441.56,1,B,1
360,126.62,0,B,0
361,88.65,0,B,0
362,192.84,0,B,0
363,202.48,1,B,0
364,364.92,0,D,1
365,275.8,1,C,0
366,17.03,1,A,0
367,165.91,0,A,0
368,444.88,1,B,1
369,495.44,0,C,1
370,415.64,0,B,1
371,232.55,1,B,0
372,440.74,0,B,1
373,440.75,0,B,1
374,341.15,1,A,1
375,325.76,1,D,1
376,289.92,1,D,0
377,51.36,1,B,0
378,416.78,0,C,1
379,378.61,0,C,1
380,392.37,0,C,1
381,128.43,0,A,0
382,17.01,0,B,0
383,131.61,1,C,0
384,170.54,0,D,0
385,229.66,1,D,0
386,250.79,1,D,0
387,434.67,1,A,1
388,139.34,1,D,0
389,491.11,1,A,1
390,63.01,0,C,0
391,333.33,1,D,1
392,32.05,0,D,0
393,129.98,0,C,0
394,298.21,0,B,1
395,341.5,1,D,1
396,204.47,0,D,0
397,437.12,1,D,1
398,119.64,1,B,0
399,412.82,0,A,1
400,325.84,0,C,1
401,468.28,1,A,1
402,149.47,0,D,0
403,74.64,0,B,0
404,30.49,0,C,0
405,123.43,0,D,0
406,331.71,0,C,1
407,41.94,0,A,0
408,373.1,0,A,1
409,374.3,0,B,1
410,376.25,0,A,1
411,344.37,0,D,1
412,140.86,1,A,0
413,415.63,0,B,1
414,228.57,1,D,0
415,129.51,0,A,0
416,424.5,1,C,1
417,467.81,1,C,1
418,136.62,0,B,0
419,386.36,0,A,1
420,428.05,0,B,1
421,311.07,0,B,1
422,205.91,1,B,0
423,451.45,1,A,1
424,419.35,1,B,1
425,343.56,1,C,1
426,92.65,0,A,0
427,32.57,0,B,0
428,295.56,0,D,1
429,399.44,0,B,1
430,97.12,0,A,0
431,190.9,0,B,0
432,387.78,0,B,1
433,301.24,1,A,1
434,27.97,0,D,0
435,483.22,0,C,1
436,126.39,1,D,0
437,324.74,1,B,1
438,161.35,0,D,0
439,332.51,1,C,1
440,474.01,1,A,1
441,164.76,0,A,0
442,359.42,1,D,1
443,298.48,1,B,1
444,351.04,1,A,1
445,195.97,1,D,0
446,44.58,1,B,0
447,475.31,0,C,1
448,131.71,1,D,0
449,111.45,0,C,0
450,451.67,0,C,1
451,279.02,0,A,0
452,387.47,1,A,1
453,147.07,1,C,0
454,396.29,0,D,1
455,211.17,0,D,0
456,65.74,0,B,0
457,121.06,0,A,0
458,298.73,0,D,1
459,331.06,1,C,1
460,38.78,1,B,0
461,476.82,1,B,1
462,314.33,0,A,1
463,79.6,0,A,0
464,369.01,1,A,1
465,451.57,1,A,1
466,378.71,1,B,1
467,250.14,1,C,0
468,363.4,0,C,1
469,278.28,0,A,0
470,201.44,1,B,0
471,469.99,1,B,1
472,372.59,0,D,1
473,52.31,0,A,0
474,235.18,1,A,0
475,278.25,1,C,0
476,374.0,0,D,1
477,240.27,0,B,0
478,314.41,0,C,1
479,395.07,1,D,1
480,488.09,1,A,1
481,419.46,0,A,1
482,220.0,1,B,0
483,227.42,1,C,0
484,15.61,0,A,0
485,79.62,0,A,0
486,91.7,1,C,0
487,65.53,1,A,0
488,86.3,1,D,0
489,398.39,1,B,1
490,399.66,0,A,1
491,115.92,1,C,0
492,321.91,1,C,1
493,105.14,0,D,0
494,404.22,1,D,1
495,466.97,1,B,1
496,14.28,0,D,0
497,271.46,0,D,0
498,29.23,0,A,0
499,11.44,0,B,0
500,162.4,0,A,0
501,164.53,1,A,0
502,464.81,1,D,1
503,239.37,1,C,0
504,212.87,1,D,0
505,10.31,0,C,0
506,118.23,0,B,0
507,395.96,1,B,1
508,406.86,0,D,1
509,142.66,0,D,0
510,108.5,0,B,0
511,371.41,1,B,1
512,136.57,0,A,0
513,445.16,1,D,1
514,72.61,0,B,0
515,378.52,1,C,1
516,423.11,1,B,1
517,463.34,0,C,1
518,357.51,1,A,1
519,326.06,0,B,1
520,242.2,0,D,0
521,389.66,1,C,1
522,142.55,0,A,0
523,351.98,1,B,1
524,36.02,1,A,0
525,61.89,0,A,0
526,283.1,1,A,0
527,474.27,1,A,1
528,212.95,1,C,0
529,341.73,1,D,1
530,128.75,0,D,0
531,272.07,0,B,0
532,479.46,1,A,1
533,65.18,0,D,0
534,478.06,0,C,1
535,345.86,0,C,1
536,492.55,1,C,1
537,27.64,0,B,0
538,229.54,0,D,0
539,105.63,1,A,0
540,145.92,1,C,0
541,469.93,1,B,1
542,141.76,1,C,0
543,349.61,0,C,1
544,255.72,0,D,0
545,44.99,0,A,0
546,419.2,0,C,1
547,453.05,1,D,1
548,118.02,1,C,0
549,169.52,0,D,0
550,212.37,1,A,0
551,143.63,1,D,0
552,429.92,0,B,1
553,445.34,1,C,1
554,383.66,1,B,1
555,197.41,0,B,0
556,429.72,0,B,1
557,348.15,0,A,1
558,238.0,1,A,0
559,394.59,0,B,1
560,465.28,0,B,1
561,236.04,1,B,0
562,471.93,0,B,1
563,443.3,0,A,1
564,247.42,1,A,0
565,148.19,1,C,0
566,272.66,1,D,0
567,384.09,1,C,1
568,449.24,0,A,1
569,304.14,1,B,1
570,29.3,1,A,0
571,121.8,1,D,0
572,220.49,0,D,0
573,221.3,0,B,0
574,117.59,1,B,0
575,87.54,1,B,0
576,141.07,0,C,0
577,10.96,1,B,0
578,369.12,0,B,1
579,73.09,1,C,0
580,64.03,0,C,0
581,331.73,1,D,1
582,339.36,0,D,1
583,275.57,1,C,0
584,146.23,0,B,0
585,91.88,0,C,0
586,66.16,1,D,0
587,498.89,1,B,1
588,465.85,0,B,1
589,162.81,1,B,0
590,378.28,1,C,1
591,405.72,1,B,1
592,262.46,1,A,0
593,162.24,0,B,0
594,172.31,1,C,0
595,426.82,0,C,1
596,353.33,0,C,1
597,196.72,1,C,0
598,20.26,0,D,0
599,440.71,1,B,1
600,393.2,0,D,1
601,27.51,1,C,0
602,33.86,1,D,0
603,335.25,1,D,1
604,65.03,0,A,0
605,151.07,1,A,0
606,300.43,0,A,1
607,396.41,0,D,1
608,463.21,1,D,1
609,236.69,0,D,0
610,11.54,0,C,0
611,375.03,1,C,1
612,395.46,1,B,1
613,288.47,0,B,0
614,74.34,1,B,0
615,28.36,0,A,0
616,152.52,0,B,0
617,41.4,0,A,0
618,405.26,1,D,1
619,129.08,0,B,0
620,310.62,1,B,1
621,391.19,1,C,1
622,288.23,0,D,0
623,75.69,1,D,0
624,471.18,1,B,1
625,116.61,1,A,0
626,156.4,1,C,0
627,177.84,0,C,0
628,129.97,0,B,0
629,358.09,1,A,1
630,153.67,0,C,0
631,40.44,1,B,0
632,364.99,1,B,1
633,487.98,0,C,1
634,474.09,1,B,1
635,228.33,0,A,0
636,164.13,0,B,0
637,29.52,0,D,0
638,353.06,0,B,1
639,458.07,1,B,1
640,452.79,1,C,1
641,387.91,0,D,1
642,69.38,1,A,0
643,368.7,1,D,1
644,51.57,1,D,0
645,97.59,1,A,0
646,180.59,0,A,0
647,375.1,0,A,1
648,352.74,0,A,1
649,412.6,0,A,1
650,71.57,1,C,0
651,375.19,0,D,1
652,475.26,0,A,1
653,321.07,1,B,1
654,134.01,1,D,0
655,94.88,1,A,0
656,306.36,1,A,1
657,434.48,1,A,1
658,387.94,1,B,1
659,33.63,0,B,0
660,447.36,0,D,1
661,78.05,1,D,0
662,447.93,1,C,1
663,80.21,1,A,0
664,162.53,0,D,0
665,275.68,0,D,0
666,208.02,0,A,0
667,147.91,0,B,0
668,432.96,0,A,1
669,148.92,0,B,0
670,354.38,0,B,1
671,469.9,1,C,1
672,35.7,1,D,0
673,37.71,0,D,0
674,90.6,0,B,0
675,451.83,1,B,1
676,222.32,0,A,0
677,123.67,1,A,0
678,37.23,1,B,0
679,134.88,1,B,0
680,344.15,0,B,1
681,389.32,0,A,1
682,482.28,0,A,1
683,418.3,0,B,1
684,437.01,0,D,1
685,426.92,1,D,1
686,140.74,0,A,0
687,212.12,0,B,0
688,368.08,1,B,1
689,446.68,1,C,1
690,96.69,0,C,0
691,215.84,1,D,0
692,314.83,0,D,1
693,354.1,1,B,1
694,448.15,0,B,1
695,330.61,0,D,1
696,291.15,0,C,0
697,481.52,1,D,1
698,162.17,1,C,0
699,399.4,1,A,1
700,394.71,0,A,1
701,239.11,0,D,0
702,20.64,1,D,0
703,17.9,0,B,0
704,199.71,1,D,0
705,482.76,1,A,1
706,54.78,1,A,0
707,192.07,1,C,0
708,228.96,1,A,0
709,444.14,0,A,1
710,360.15,1,A,1
711,311.74,1,A,1
712,467.6,1,B,1
713,216.15,0,A,0
714,359.63,0,B,1
715,312.63,0,A,1
716,318.88,0,B,1
717,249.61,1,B,0
718,342.72,0,D,1
719,38.81,1,D,0
720,463.18,0,B,1
721,479.87,1,D,1
722,268.67,0,D,0
723,345.67,1,A,1
724,196.09,0,C,0
725,380.03,0,C,1
726,209.84,0,B,0
727,51.04,1,B,0
728,61.98,0,A,0
729,142.59,0,A,0
730,405.92,1,A,1
731,368.97,0,C,1
732,286.71,0,B,0
733,207.82,1,B,0
734,478.92,0,A,1
735,106.69,0,C,0
736,289.65,1,B,0
737,282.11,0,B,0
738,130.38,1,A,0
739,423.29,0,C,1
740,51.63,1,D,0
741,146.7,1,B,0
742,411.61,0,D,1
743,180.51,1,B,0
744,38.72,1,D,0
745,179.45,0,C,0
746,248.57,0,C,0
747,119.11,1,D,0
748,82.53,1,B,0
749,472.81,0,B,1
750,322.69,0,C,1
751,346.53,0,C,1
752,70.08,0,C,0
753,357.4,0,C,1
754,304.33,0,B,1
755,198.56,0,D,0
756,338.15,0,B,1
757,48.42,0,C,0
758,401.93,1,B,1
759,371.69,0,D,1
760,334.15,0,D,1
761,284.5,1,B,0
762,69.02,0,B,0
763,244.62,1,B,0
764,461.94,1,D,1
765,175.73,0,D,0
766,198.37,1,D,0
767,111.81,1,D,0
768,485.44,0,D,1
769,122.73,0,D,0
770,74.01,0,A,0
771,252.14,1,B,0
772,223.68,0,D,0
773,210.38,1,D,0
774,247.24,1,A,0
775,475.44,1,C,1
776,322.58,0,D,1
777,216.83,1,C,0
778,160.25,1,D,0
779,370.79,0,C,1
780,489.5,0,B,1
781,234.61,1,C,0
782,339.78,1,B,1
783,177.31,1,A,0
784,400.24,0,B,1
785,120.35,0,D,0
786,202.5,1,D,0
787,351.32,0,B,1
788,353.81,1,D,1
789,296.95,1,B,1
790,429.27,1,D,1
791,37.3,1,C,0
792,277.31,0,D,0
793,199.61,0,B,0
794,385.31,0,A,1
795,190.47,1,C,0
796,336.04,0,B,1
797,393.59,1,B,1
798,402.37,1,D,1
799,346.65,0,A,1
800,40.96,1,A,0
801,451.01,0,A,1
802,156.19,0,B,0
803,194.3,1,D,0
804,384.33,0,B,1
805,394.31,0,B,1
806,379.91,1,C,1
807,452.0,1,D,1
808,419.57,1,B,1
809,482.49,0,B,1
810,278.16,1,D,0
811,472.91,1,C,1
812,231.05,1,B,0
813,295.91,0,A,1
814,410.53,1,C,1
815,101.17,0,D,0
816,350.66,1,A,1
817,406.34,0,B,1
818,240.23,1,D,0
819,29.03,0,B,0
820,57.21,0,A,0
821,177.9,1,D,0
822,289.03,1,D,0
823,92.48,0,D,0
824,48.52,0,C,0
825,370.54,0,D,1
826,56.11,0,A,0
827,186.8,0,C,0
828,495.58,0,B,1
829,432.68,0,C,1
830,225.46,1,A,0
831,42.03,1,B,0
832,352.2,1,A,1
833,203.37,1,D,0
834,81.63,0,C,0
835,492.55,0,A,1
836,40.4,0,A,0
837,409.13,1,A,1
838,394.55,0,D,1
839,240.01,1,B,0
840,474.9,0,A,1
841,289.08,1,D,0
842,257.74,1,C,0
843,298.06,0,C,1
844,268.31,0,C,0
845,436.07,0,D,1
846,475.49,0,D,1
847,189.99,0,C,0
848,18.34,1,B,0
849,142.21,1,B,0
850,72.12,1,A,0
851,372.85,1,C,1
852,194.86,1,B,0
853,470.43,1,D,1
854,405.07,1,C,1
855,472.87,1,A,1
856,310.2,1,A,1
857,108.49,0,C,0
858,33.64,0,D,0
859,258.71,0,C,0
860,33.42,0,B,0
861,397.39,1,A,1
862,310.85,0,A,1
863,434.9,0,C,1
864,291.72,0,B,0
865,261.45,1,B,0
866,392.15,1,A,1
867,341.04,1,D,1
868,430.01,1,B,1
869,211.0,1,C,0
870,315.18,1,A,1
871,134.2,1,B,0
872,46.96,1,B,0
873,429.61,0,C,1
874,464.38,0,C,1
875,147.07,0,D,0
876,131.81,0,A,0
877,232.76,0,B,0
878,37.03,0,A,0
879,311.85,0,B,1
880,433.49,1,B,1
881,172.3,0,C,0
882,195.35,0,A,0
883,354.5,1,D,1
884,211.5,1,D,0
885,487.36,0,B,1
886,275.77,0,D,0
887,41.76,1,C,0
888,35.99,1,B,0
889,486.36,0,A,1
890,21.44,1,C,0
891,238.36,0,D,0
892,77.02,0,D,0
893,458.98,1,B,1
894,333.62,0,A,1
895,40.37,0,C,0
896,314.89,0,B,1
897,168.99,0,B,0
898,437.76,0,A,1
899,194.7,0,A,0
900,70.31,0,A,0
901,243.02,1,C,0
902,31.84,1,C,0
903,210.74,0,D,0
904,68.74,1,C,0
905,472.87,0,D,1
906,459.76,0,D,1
907,144.13,1,D,0
908,79.11,1,B,0
909,419.76,1,B,1
910,143.16,0,B,0
911,411.47,0,C,1
912,407.41,0,B,1
913,467.72,1,B,1
914,436.06,1,A,1
915,271.51,0,A,0
916,441.71,0,C,1
917,361.59,0,C,1
918,194.3,0,C,0
919,58.62,0,D,0
920,282.84,1,D,0
921,185.23,1,C,0
922,148.51,0,B,0
923,352.28,1,C,1
924,67.57,0,B,0
925,192.49,0,C,0
926,437.11,1,D,1
927,260.06,0,A,0
928,397.79,0,C,1
929,483.76,1,D,1
930,108.03,1,B,0
931,252.21,1,B,0
932,264.92,0,A,0
933,474.42,1,A,1
934,425.06,0,D,1
935,361.02,0,D,1
936,155.98,0,B,0
937,15.1,1,D,0
938,46.77,1,A,0
939,229.44,0,C,0
940,390.43,0,D,1
941,322.95,0,C,1
942,440.3,0,A,1
943,68.74,0,D,0
944,170.81,0,C,0
945,15.16,1,C,0
946,114.73,0,D,0
947,305.73,1,B,1
948,284.0,1,B,0
949,417.09,0,D,1
950,166.62,1,A,0
951,462.79,1,C,1
952,96.42,1,C,0
953,116.34,1,B,0
954,248.51,1,D,0
955,486.52,1,B,1
956,33.53,0,D,0
957,462.73,1,D,1
958,440.53,0,D,1
959,327.06,1,B,1
960,352.27,0,A,1
961,462.61,0,B,1
962,234.07,1,C,0
963,31.03,0,C,0
964,457.89,1,D,1
965,242.97,0,C,0
966,313.05,0,D,1
967,96.38,1,B,0
968,362.47,0,D,1
969,343.31,0,B,1
970,57.76,1,C,0
971,288.26,1,D,0
972,491.67,0,C,1
973,411.51,0,D,1
974,498.36,1,A,1
975,283.31,0,D,0
976,273.73,1,D,0
977,236.42,0,B,0
978,200.38,0,A,0
979,388.54,1,D,1
980,205.3,0,B,0
981,61.27,1,B,0
982,453.2,1,C,1
983,338.26,1,C,1
984,21.39,1,D,0
985,444.24,1,B,1
986,81.84,1,A,0
987,162.11,1,A,0
988,355.76,0,A,1
989,445.61,0,C,1
990,458.32,1,B,1
991,339.39,0,D,1
992,70.1,0,C,0
993,360.62,1,C,1
994,195.94,1,A,0
995,189.99,1,D,0
996,153.17,1,A,0
997,220.84,0,C,0
998,130.06,1,B,0
999,25.8,1,C,0
1000,155.76,0,D,0
1001,400.41,1,C,1
1002,44.52,0,C,0
1003,358.62,0,C,1
1004,413.26,0,A,1
1005,443.34,0,C,1
1006,112.24,0,B,0
1007,395.82,0,C,1
1008,344.0,1,D,1
1009,485.19,0,C,1
1010,380.08,0,C,1
1011,371.8,0,A,1
1012,365.2,0,C,1
1013,322.06,0,C,1
1014,285.26,1,D,0
1015,58.39,1,D,0
1016,486.59,0,D,1
1017,256.54,1,A,0
1018,419.01,0,B,1
1019,391.83,1,D,1
1020,345.41,0,C,1
1021,393.08,0,D,1
1022,438.09,0,A,1
1023,303.87,0,B,1
1024,463.45,1,A,1
1025,267.26,1,A,0
1026,211.44,0,B,0
1027,158.0,1,C,0
1028,41.78,1,A,0
1029,11.37,1,B,0
1030,403.7,1,A,1
1031,101.63,1,D,0
1032,85.1,0,B,0
1033,307.91,1,C,1
1034,413.06,1,D,1
1035,479.05,0,A,1
1036,349.11,1,B,1
1037,437.63,1,B,1
1038,52.6,0,D,0
1039,383.4,0,C,1
1040,116.75,1,D,0
1041,29.73,1,A,0
1042,409.45,0,D,1
1043,485.55,1,B,1
1044,34.9,0,C,0
1045,390.66,0,B,1
1046,406.32,1,A,1
1047,236.8,0,D,0
1048,299.19,0,D,1
1049,287.3,0,C,0
1050,363.53,0,B,1
1051,11.47,1,D,0
1052,448.45,1,C,1
1053,134.47,1,B,0
1054,368.82,1,D,1
1055,292.32,0,D,0
1056,288.79,0,A,0
1057,210.36,0,D,0
1058,420.67,0,B,1
1059,221.12,1,A,0
1060,457.6,0,C,1
1061,478.78,0,D,1
1062,124.04,1,C,0
1063,275.37,1,C,0
1064,367.49,0,B,1
1065,359.05,1,A,1
1066,444.44,1,B,1
1067,302.07,1,A,1
1068,417.71,0,D,1
1069,33.99,1,B,0
1070,389.76,1,A,1
1071,392.68,0,B,1
1072,34.94,1,D,0
1073,125.22,1,D,0
1074,291.53,0,B,0
1075,140.59,1,A,0
1076,128.72,1,D,0
1077,18.58,1,C,0
1078,305.66,1,B,1
1079,350.59,1,D,1
1080,386.1,0,B,1
1081,328.83,1,D,1
1082,260.77,0,A,0
1083,276.6,0,D,0
1084,99.85,1,A,0
1085,246.71,0,C,0
1086,356.49,1,D,1
1087,458.32,1,A,1
1088,111.62,1,C,0
1089,70.9,0,A,0
1090,84.59,1,A,0
1091,54.91,0,A,0
1092,103.58,0,D,0
1093,51.28,0,A,0
1094,211.64,0,A,0
1095,259.91,0,C,0
1096,290.69,0,A,0
1097,312.48,0,B,1
1098,130.17,1,A,0
1099,288.62,0,A,0
1100,465.5,0,B,1
1101,391.6,0,B,1
1102,47.84,0,A,0
1103,74.3,1,B,0
1104,181.02,0,A,0
1105,35.29,0,C,0
1106,32.32,1,D,0
1107,325.45,1,A,1
1108,309.73,1,B,1
1109,118.94,0,D,0
1110,471.89,1,C,1
1111,34.83,0,B,0
1112,402.3,1,C,1
1113,100.23,1,C,0
1114,97.42,0,A,0
1115,168.57,0,D,0
1116,386.26,1,C,1
1117,424.01,1,D,1
1118,417.85,0,C,1
1119,460.49,1,A,1
1120,469.19,0,A,1
1121,432.58,0,C,1
1122,131.96,0,B,0
1123,308.31,0,C,1
1124,335.26,1,B,1
1125,251.53,1,C,0
1126,108.49,1,C,0
1127,411.63,1,A,1
1128,391.42,1,D,1
1129,456.04,1,A,1
1130,494.34,0,C,1
1131,304.22,0,B,1
1132,468.63,1,D,1
1133,464.94,0,D,1
1134,69.0,0,A,0
1135,144.9,0,B,0
1136,39.34,0,C,0
1137,367.26,1,D,1
1138,211.84,1,C,0
1139,409.75,0,D,1
1140,250.86,1,C,0
1141,305.04,0,C,1
1142,312.46,0,D,1
1143,108.36,0,C,0
1144,277.82,1,B,0
1145,195.54,0,B,0
1146,280.5,0,C,0
1147,287.25,0,A,0
1148,89.71,0,B,0
1149,454.45,0,A,1
1150,238.59,0,A,0
